date,division,inflation_yoy,inflation_mom,year,month,division_label
1980-09-01,13,,,1980,9,Personal Care & Miscellaneous
1980-10-01,13,,,1980,10,Personal Care & Miscellaneous
1980-11-01,13,,,1980,11,Personal Care & Miscellaneous
1980-12-01,13,,,1980,12,Personal Care & Miscellaneous
1981-01-01,13,,,1981,1,Personal Care & Miscellaneous
1981-02-01,13,,,1981,2,Personal Care & Miscellaneous
1981-03-01,13,,,1981,3,Personal Care & Miscellaneous
1981-04-01,13,,,1981,4,Personal Care & Miscellaneous
1981-05-01,13,,,1981,5,Personal Care & Miscellaneous
1981-06-01,13,,,1981,6,Personal Care & Miscellaneous
1981-07-01,13,,,1981,7,Personal Care & Miscellaneous
1981-08-01,13,,,1981,8,Personal Care & Miscellaneous
1981-09-01,13,,,1981,9,Personal Care & Miscellaneous
1981-10-01,13,,,1981,10,Personal Care & Miscellaneous
1981-11-01,13,,,1981,11,Personal Care & Miscellaneous
1981-12-01,13,,,1981,12,Personal Care & Miscellaneous
1982-01-01,13,,,1982,1,Personal Care & Miscellaneous
1982-02-01,13,,,1982,2,Personal Care & Miscellaneous
1982-03-01,13,,,1982,3,Personal Care & Miscellaneous
1982-04-01,13,,,1982,4,Personal Care & Miscellaneous
1982-05-01,13,,,1982,5,Personal Care & Miscellaneous
1982-06-01,13,,,1982,6,Personal Care & Miscellaneous
1982-07-01,13,,,1982,7,Personal Care & Miscellaneous
1982-08-01,13,,,1982,8,Personal Care & Miscellaneous
1982-09-01,13,,,1982,9,Personal Care & Miscellaneous
1982-10-01,13,,,1982,10,Personal Care & Miscellaneous
1982-11-01,13,,,1982,11,Personal Care & Miscellaneous
1982-12-01,13,,,1982,12,Personal Care & Miscellaneous
1983-01-01,13,,,1983,1,Personal Care & Miscellaneous
1983-02-01,13,,,1983,2,Personal Care & Miscellaneous
1983-03-01,13,,,1983,3,Personal Care & Miscellaneous
1983-04-01,13,,,1983,4,Personal Care & Miscellaneous
1983-05-01,13,,,1983,5,Personal Care & Miscellaneous
1983-06-01,13,,,1983,6,Personal Care & Miscellaneous
1983-07-01,13,,,1983,7,Personal Care & Miscellaneous
1983-08-01,13,,,1983,8,Personal Care & Miscellaneous
1983-09-01,13,,,1983,9,Personal Care & Miscellaneous
1983-10-01,13,,,1983,10,Personal Care & Miscellaneous
1983-11-01,13,,,1983,11,Personal Care & Miscellaneous
1983-12-01,13,,,1983,12,Personal Care & Miscellaneous
1984-01-01,13,,,1984,1,Personal Care & Miscellaneous
1984-02-01,13,,,1984,2,Personal Care & Miscellaneous
1984-03-01,13,,,1984,3,Personal Care & Miscellaneous
1984-04-01,13,,,1984,4,Personal Care & Miscellaneous
1984-05-01,13,,,1984,5,Personal Care & Miscellaneous
1984-06-01,13,,,1984,6,Personal Care & Miscellaneous
1984-07-01,13,,,1984,7,Personal Care & Miscellaneous
1984-08-01,13,,,1984,8,Personal Care & Miscellaneous
1984-09-01,13,,,1984,9,Personal Care & Miscellaneous
1984-10-01,13,,,1984,10,Personal Care & Miscellaneous
1984-11-01,13,,,1984,11,Personal Care & Miscellaneous
1984-12-01,13,,,1984,12,Personal Care & Miscellaneous
1985-01-01,13,,,1985,1,Personal Care & Miscellaneous
1985-02-01,13,,,1985,2,Personal Care & Miscellaneous
1985-03-01,13,,,1985,3,Personal Care & Miscellaneous
1985-04-01,13,,,1985,4,Personal Care & Miscellaneous
1985-05-01,13,,,1985,5,Personal Care & Miscellaneous
1985-06-01,13,,,1985,6,Personal Care & Miscellaneous
1985-07-01,13,,,1985,7,Personal Care & Miscellaneous
1985-08-01,13,,,1985,8,Personal Care & Miscellaneous
1985-09-01,13,,,1985,9,Personal Care & Miscellaneous
1985-10-01,13,,,1985,10,Personal Care & Miscellaneous
1985-11-01,13,,,1985,11,Personal Care & Miscellaneous
1985-12-01,13,,,1985,12,Personal Care & Miscellaneous
1986-01-01,13,,,1986,1,Personal Care & Miscellaneous
1986-02-01,13,,,1986,2,Personal Care & Miscellaneous
1986-03-01,13,,,1986,3,Personal Care & Miscellaneous
1986-04-01,13,,,1986,4,Personal Care & Miscellaneous
1986-05-01,13,,,1986,5,Personal Care & Miscellaneous
1986-06-01,13,,,1986,6,Personal Care & Miscellaneous
1986-07-01,13,,,1986,7,Personal Care & Miscellaneous
1986-08-01,13,,,1986,8,Personal Care & Miscellaneous
1986-09-01,13,,,1986,9,Personal Care & Miscellaneous
1986-10-01,13,,,1986,10,Personal Care & Miscellaneous
1986-11-01,13,,,1986,11,Personal Care & Miscellaneous
1986-12-01,13,,,1986,12,Personal Care & Miscellaneous
1987-01-01,13,,,1987,1,Personal Care & Miscellaneous
1987-02-01,13,,,1987,2,Personal Care & Miscellaneous
1987-03-01,13,,,1987,3,Personal Care & Miscellaneous
1987-04-01,13,,,1987,4,Personal Care & Miscellaneous
1987-05-01,13,,,1987,5,Personal Care & Miscellaneous
1987-06-01,13,,,1987,6,Personal Care & Miscellaneous
1987-07-01,13,,,1987,7,Personal Care & Miscellaneous
1987-08-01,13,,,1987,8,Personal Care & Miscellaneous
1987-09-01,13,,,1987,9,Personal Care & Miscellaneous
1987-10-01,13,,,1987,10,Personal Care & Miscellaneous
1987-11-01,13,,,1987,11,Personal Care & Miscellaneous
1987-12-01,13,,,1987,12,Personal Care & Miscellaneous
1988-01-01,13,,,1988,1,Personal Care & Miscellaneous
1988-02-01,13,,,1988,2,Personal Care & Miscellaneous
1988-03-01,13,,,1988,3,Personal Care & Miscellaneous
1988-04-01,13,,,1988,4,Personal Care & Miscellaneous
1988-05-01,13,,,1988,5,Personal Care & Miscellaneous
1988-06-01,13,,,1988,6,Personal Care & Miscellaneous
1988-07-01,13,,,1988,7,Personal Care & Miscellaneous
1988-08-01,13,,,1988,8,Personal Care & Miscellaneous
1988-09-01,13,,,1988,9,Personal Care & Miscellaneous
1988-10-01,13,,,1988,10,Personal Care & Miscellaneous
1988-11-01,13,,,1988,11,Personal Care & Miscellaneous
1988-12-01,13,,,1988,12,Personal Care & Miscellaneous
1989-01-01,13,,,1989,1,Personal Care & Miscellaneous
1989-02-01,13,,,1989,2,Personal Care & Miscellaneous
1989-03-01,13,,,1989,3,Personal Care & Miscellaneous
1989-04-01,13,,,1989,4,Personal Care & Miscellaneous
1989-05-01,13,,,1989,5,Personal Care & Miscellaneous
1989-06-01,13,,,1989,6,Personal Care & Miscellaneous
1989-07-01,13,,,1989,7,Personal Care & Miscellaneous
1989-08-01,13,,,1989,8,Personal Care & Miscellaneous
1989-09-01,13,,,1989,9,Personal Care & Miscellaneous
1989-10-01,13,,,1989,10,Personal Care & Miscellaneous
1989-11-01,13,,,1989,11,Personal Care & Miscellaneous
1989-12-01,13,,,1989,12,Personal Care & Miscellaneous
1990-01-01,13,,,1990,1,Personal Care & Miscellaneous
1990-02-01,13,,,1990,2,Personal Care & Miscellaneous
1990-03-01,13,,,1990,3,Personal Care & Miscellaneous
1990-04-01,13,,,1990,4,Personal Care & Miscellaneous
1990-05-01,13,,,1990,5,Personal Care & Miscellaneous
1990-06-01,13,,,1990,6,Personal Care & Miscellaneous
1990-07-01,13,,,1990,7,Personal Care & Miscellaneous
1990-08-01,13,,,1990,8,Personal Care & Miscellaneous
1990-09-01,13,,,1990,9,Personal Care & Miscellaneous
1990-10-01,13,,,1990,10,Personal Care & Miscellaneous
1990-11-01,13,,,1990,11,Personal Care & Miscellaneous
1990-12-01,13,,,1990,12,Personal Care & Miscellaneous
1991-01-01,13,,,1991,1,Personal Care & Miscellaneous
1991-02-01,13,,,1991,2,Personal Care & Miscellaneous
1991-03-01,13,,,1991,3,Personal Care & Miscellaneous
1991-04-01,13,,,1991,4,Personal Care & Miscellaneous
1991-05-01,13,,,1991,5,Personal Care & Miscellaneous
1991-06-01,13,,,1991,6,Personal Care & Miscellaneous
1991-07-01,13,,,1991,7,Personal Care & Miscellaneous
1991-08-01,13,,,1991,8,Personal Care & Miscellaneous
1991-09-01,13,,,1991,9,Personal Care & Miscellaneous
1991-10-01,13,,,1991,10,Personal Care & Miscellaneous
1991-11-01,13,,,1991,11,Personal Care & Miscellaneous
1991-12-01,13,,,1991,12,Personal Care & Miscellaneous
1992-01-01,13,,,1992,1,Personal Care & Miscellaneous
1992-02-01,13,,,1992,2,Personal Care & Miscellaneous
1992-03-01,13,,,1992,3,Personal Care & Miscellaneous
1992-04-01,13,,,1992,4,Personal Care & Miscellaneous
1992-05-01,13,,,1992,5,Personal Care & Miscellaneous
1992-06-01,13,,,1992,6,Personal Care & Miscellaneous
1992-07-01,13,,,1992,7,Personal Care & Miscellaneous
1992-08-01,13,,,1992,8,Personal Care & Miscellaneous
1992-09-01,13,,,1992,9,Personal Care & Miscellaneous
1992-10-01,13,,,1992,10,Personal Care & Miscellaneous
1992-11-01,13,,,1992,11,Personal Care & Miscellaneous
1992-12-01,13,,,1992,12,Personal Care & Miscellaneous
1993-01-01,13,,,1993,1,Personal Care & Miscellaneous
1993-02-01,13,,,1993,2,Personal Care & Miscellaneous
1993-03-01,13,,,1993,3,Personal Care & Miscellaneous
1993-04-01,13,,,1993,4,Personal Care & Miscellaneous
1993-05-01,13,,,1993,5,Personal Care & Miscellaneous
1993-06-01,13,,,1993,6,Personal Care & Miscellaneous
1993-07-01,13,,,1993,7,Personal Care & Miscellaneous
1993-08-01,13,,,1993,8,Personal Care & Miscellaneous
1993-09-01,13,,,1993,9,Personal Care & Miscellaneous
1993-10-01,13,,,1993,10,Personal Care & Miscellaneous
1993-11-01,13,,,1993,11,Personal Care & Miscellaneous
1993-12-01,13,,,1993,12,Personal Care & Miscellaneous
1994-01-01,13,,,1994,1,Personal Care & Miscellaneous
1994-02-01,13,,,1994,2,Personal Care & Miscellaneous
1994-03-01,13,,,1994,3,Personal Care & Miscellaneous
1994-04-01,13,,,1994,4,Personal Care & Miscellaneous
1994-05-01,13,,,1994,5,Personal Care & Miscellaneous
1994-06-01,13,,,1994,6,Personal Care & Miscellaneous
1994-07-01,13,,,1994,7,Personal Care & Miscellaneous
1994-08-01,13,,,1994,8,Personal Care & Miscellaneous
1994-09-01,13,,,1994,9,Personal Care & Miscellaneous
1994-10-01,13,,,1994,10,Personal Care & Miscellaneous
1994-11-01,13,,,1994,11,Personal Care & Miscellaneous
1994-12-01,13,,,1994,12,Personal Care & Miscellaneous
1995-01-01,13,,,1995,1,Personal Care & Miscellaneous
1995-02-01,13,,,1995,2,Personal Care & Miscellaneous
1995-03-01,13,,,1995,3,Personal Care & Miscellaneous
1995-04-01,13,,,1995,4,Personal Care & Miscellaneous
1995-05-01,13,,,1995,5,Personal Care & Miscellaneous
1995-06-01,13,,,1995,6,Personal Care & Miscellaneous
1995-07-01,13,,,1995,7,Personal Care & Miscellaneous
1995-08-01,13,,,1995,8,Personal Care & Miscellaneous
1995-09-01,13,,,1995,9,Personal Care & Miscellaneous
1995-10-01,13,,,1995,10,Personal Care & Miscellaneous
1995-11-01,13,,,1995,11,Personal Care & Miscellaneous
1995-12-01,13,,,1995,12,Personal Care & Miscellaneous
1996-01-01,13,,,1996,1,Personal Care & Miscellaneous
1996-02-01,13,,,1996,2,Personal Care & Miscellaneous
1996-03-01,13,,,1996,3,Personal Care & Miscellaneous
1996-04-01,13,,,1996,4,Personal Care & Miscellaneous
1996-05-01,13,,,1996,5,Personal Care & Miscellaneous
1996-06-01,13,,,1996,6,Personal Care & Miscellaneous
1996-07-01,13,,,1996,7,Personal Care & Miscellaneous
1996-08-01,13,,,1996,8,Personal Care & Miscellaneous
1996-09-01,13,,,1996,9,Personal Care & Miscellaneous
1996-10-01,13,,,1996,10,Personal Care & Miscellaneous
1996-11-01,13,,,1996,11,Personal Care & Miscellaneous
1996-12-01,13,,,1996,12,Personal Care & Miscellaneous
1997-01-01,13,,,1997,1,Personal Care & Miscellaneous
1997-02-01,13,,,1997,2,Personal Care & Miscellaneous
1997-03-01,13,,,1997,3,Personal Care & Miscellaneous
1997-04-01,13,,,1997,4,Personal Care & Miscellaneous
1997-05-01,13,,,1997,5,Personal Care & Miscellaneous
1997-06-01,13,,,1997,6,Personal Care & Miscellaneous
1997-07-01,13,,,1997,7,Personal Care & Miscellaneous
1997-08-01,13,,,1997,8,Personal Care & Miscellaneous
1997-09-01,13,,,1997,9,Personal Care & Miscellaneous
1997-10-01,13,,,1997,10,Personal Care & Miscellaneous
1997-11-01,13,,,1997,11,Personal Care & Miscellaneous
1997-12-01,13,,,1997,12,Personal Care & Miscellaneous
1998-01-01,13,,,1998,1,Personal Care & Miscellaneous
1998-02-01,13,,,1998,2,Personal Care & Miscellaneous
1998-03-01,13,,,1998,3,Personal Care & Miscellaneous
1998-04-01,13,,,1998,4,Personal Care & Miscellaneous
1998-05-01,13,,,1998,5,Personal Care & Miscellaneous
1998-06-01,13,,,1998,6,Personal Care & Miscellaneous
1998-07-01,13,,,1998,7,Personal Care & Miscellaneous
1998-08-01,13,,,1998,8,Personal Care & Miscellaneous
1998-09-01,13,,,1998,9,Personal Care & Miscellaneous
1998-10-01,13,,,1998,10,Personal Care & Miscellaneous
1998-11-01,13,,,1998,11,Personal Care & Miscellaneous
1998-12-01,13,,,1998,12,Personal Care & Miscellaneous
1999-01-01,13,,,1999,1,Personal Care & Miscellaneous
1999-02-01,13,,,1999,2,Personal Care & Miscellaneous
1999-03-01,13,,,1999,3,Personal Care & Miscellaneous
1999-04-01,13,,,1999,4,Personal Care & Miscellaneous
1999-05-01,13,,,1999,5,Personal Care & Miscellaneous
1999-06-01,13,,,1999,6,Personal Care & Miscellaneous
1999-07-01,13,,,1999,7,Personal Care & Miscellaneous
1999-08-01,13,,,1999,8,Personal Care & Miscellaneous
1999-09-01,13,,,1999,9,Personal Care & Miscellaneous
1999-10-01,13,,,1999,10,Personal Care & Miscellaneous
1999-11-01,13,,,1999,11,Personal Care & Miscellaneous
1999-12-01,13,,,1999,12,Personal Care & Miscellaneous
2000-01-01,13,,,2000,1,Personal Care & Miscellaneous
2000-02-01,13,,,2000,2,Personal Care & Miscellaneous
2000-03-01,13,,,2000,3,Personal Care & Miscellaneous
2000-04-01,13,,,2000,4,Personal Care & Miscellaneous
2000-05-01,13,,,2000,5,Personal Care & Miscellaneous
2000-06-01,13,,,2000,6,Personal Care & Miscellaneous
2000-07-01,13,,,2000,7,Personal Care & Miscellaneous
2000-08-01,13,,,2000,8,Personal Care & Miscellaneous
2000-09-01,13,,,2000,9,Personal Care & Miscellaneous
2000-10-01,13,,,2000,10,Personal Care & Miscellaneous
2000-11-01,13,,,2000,11,Personal Care & Miscellaneous
2000-12-01,13,,,2000,12,Personal Care & Miscellaneous
2001-01-01,13,,,2001,1,Personal Care & Miscellaneous
2001-02-01,13,,,2001,2,Personal Care & Miscellaneous
2001-03-01,13,,,2001,3,Personal Care & Miscellaneous
2001-04-01,13,,,2001,4,Personal Care & Miscellaneous
2001-05-01,13,,,2001,5,Personal Care & Miscellaneous
2001-06-01,13,,,2001,6,Personal Care & Miscellaneous
2001-07-01,13,,,2001,7,Personal Care & Miscellaneous
2001-08-01,13,,,2001,8,Personal Care & Miscellaneous
2001-09-01,13,,,2001,9,Personal Care & Miscellaneous
2001-10-01,13,,,2001,10,Personal Care & Miscellaneous
2001-11-01,13,,,2001,11,Personal Care & Miscellaneous
2001-12-01,13,,,2001,12,Personal Care & Miscellaneous
2002-01-01,13,,,2002,1,Personal Care & Miscellaneous
2002-02-01,13,,,2002,2,Personal Care & Miscellaneous
2002-03-01,13,,,2002,3,Personal Care & Miscellaneous
2002-04-01,13,,,2002,4,Personal Care & Miscellaneous
2002-05-01,13,,,2002,5,Personal Care & Miscellaneous
2002-06-01,13,,,2002,6,Personal Care & Miscellaneous
2002-07-01,13,,,2002,7,Personal Care & Miscellaneous
2002-08-01,13,,,2002,8,Personal Care & Miscellaneous
2002-09-01,13,,,2002,9,Personal Care & Miscellaneous
2002-10-01,13,,,2002,10,Personal Care & Miscellaneous
2002-11-01,13,,,2002,11,Personal Care & Miscellaneous
2002-12-01,13,,,2002,12,Personal Care & Miscellaneous
2003-01-01,13,,,2003,1,Personal Care & Miscellaneous
2003-02-01,13,,0.9,2003,2,Personal Care & Miscellaneous
2003-03-01,13,,-0.6,2003,3,Personal Care & Miscellaneous
2003-04-01,13,,-0.3,2003,4,Personal Care & Miscellaneous
2003-05-01,13,,-0.2,2003,5,Personal Care & Miscellaneous
2003-06-01,13,,-0.1,2003,6,Personal Care & Miscellaneous
2003-07-01,13,,-0.3,2003,7,Personal Care & Miscellaneous
2003-08-01,13,,0.2,2003,8,Personal Care & Miscellaneous
2003-09-01,13,,-0.1,2003,9,Personal Care & Miscellaneous
2003-10-01,13,,-1.2,2003,10,Personal Care & Miscellaneous
2003-11-01,13,,-0.6,2003,11,Personal Care & Miscellaneous
2003-12-01,13,,-0.8,2003,12,Personal Care & Miscellaneous
2004-01-01,13,1.3,4.5,2004,1,Personal Care & Miscellaneous
2004-02-01,13,0.5,0.1,2004,2,Personal Care & Miscellaneous
2004-03-01,13,0.8,-0.2,2004,3,Personal Care & Miscellaneous
2004-04-01,13,1.6,0.5,2004,4,Personal Care & Miscellaneous
2004-05-01,13,1.0,-0.8,2004,5,Personal Care & Miscellaneous
2004-06-01,13,0.6,-0.6,2004,6,Personal Care & Miscellaneous
2004-07-01,13,1.1,0.1,2004,7,Personal Care & Miscellaneous
2004-08-01,13,1.0,0.2,2004,8,Personal Care & Miscellaneous
2004-09-01,13,0.9,-0.2,2004,9,Personal Care & Miscellaneous
2004-10-01,13,1.9,-0.2,2004,10,Personal Care & Miscellaneous
2004-11-01,13,2.5,0.0,2004,11,Personal Care & Miscellaneous
2004-12-01,13,3.2,-0.1,2004,12,Personal Care & Miscellaneous
2005-01-01,13,0.5,1.7,2005,1,Personal Care & Miscellaneous
2005-02-01,13,0.2,-0.1,2005,2,Personal Care & Miscellaneous
2005-03-01,13,0.3,-0.1,2005,3,Personal Care & Miscellaneous
2005-04-01,13,0.1,0.2,2005,4,Personal Care & Miscellaneous
2005-05-01,13,1.0,0.1,2005,5,Personal Care & Miscellaneous
2005-06-01,13,1.5,-0.1,2005,6,Personal Care & Miscellaneous
2005-07-01,13,1.5,0.1,2005,7,Personal Care & Miscellaneous
2005-08-01,13,1.3,0.0,2005,8,Personal Care & Miscellaneous
2005-09-01,13,1.8,0.3,2005,9,Personal Care & Miscellaneous
2005-10-01,13,2.3,0.2,2005,10,Personal Care & Miscellaneous
2005-11-01,13,2.4,0.1,2005,11,Personal Care & Miscellaneous
2005-12-01,13,2.9,0.3,2005,12,Personal Care & Miscellaneous
2006-01-01,13,1.6,0.5,2006,1,Personal Care & Miscellaneous
2006-02-01,13,2.1,0.3,2006,2,Personal Care & Miscellaneous
2006-03-01,13,1.9,-0.2,2006,3,Personal Care & Miscellaneous
2006-04-01,13,2.3,0.6,2006,4,Personal Care & Miscellaneous
2006-05-01,13,3.3,1.1,2006,5,Personal Care & Miscellaneous
2006-06-01,13,2.8,-0.6,2006,6,Personal Care & Miscellaneous
2006-07-01,13,2.6,-0.1,2006,7,Personal Care & Miscellaneous
2006-08-01,13,2.7,0.1,2006,8,Personal Care & Miscellaneous
2006-09-01,13,2.4,0.0,2006,9,Personal Care & Miscellaneous
2006-10-01,13,1.6,-0.6,2006,10,Personal Care & Miscellaneous
2006-11-01,13,1.8,0.3,2006,11,Personal Care & Miscellaneous
2006-12-01,13,1.6,0.1,2006,12,Personal Care & Miscellaneous
2007-01-01,13,1.0,-0.1,2007,1,Personal Care & Miscellaneous
2007-02-01,13,0.9,0.2,2007,2,Personal Care & Miscellaneous
2007-03-01,13,1.1,0.0,2007,3,Personal Care & Miscellaneous
2007-04-01,13,0.8,0.2,2007,4,Personal Care & Miscellaneous
2007-05-01,13,-0.2,0.1,2007,5,Personal Care & Miscellaneous
2007-06-01,13,0.2,-0.1,2007,6,Personal Care & Miscellaneous
2007-07-01,13,0.4,0.1,2007,7,Personal Care & Miscellaneous
2007-08-01,13,0.4,0.1,2007,8,Personal Care & Miscellaneous
2007-09-01,13,0.8,0.3,2007,9,Personal Care & Miscellaneous
2007-10-01,13,1.6,0.2,2007,10,Personal Care & Miscellaneous
2007-11-01,13,2.1,0.9,2007,11,Personal Care & Miscellaneous
2007-12-01,13,2.0,0.0,2007,12,Personal Care & Miscellaneous
2008-01-01,13,3.0,0.9,2008,1,Personal Care & Miscellaneous
2008-02-01,13,3.3,0.5,2008,2,Personal Care & Miscellaneous
2008-03-01,13,3.8,0.4,2008,3,Personal Care & Miscellaneous
2008-04-01,13,3.3,-0.2,2008,4,Personal Care & Miscellaneous
2008-05-01,13,3.1,-0.1,2008,5,Personal Care & Miscellaneous
2008-06-01,13,3.6,0.4,2008,6,Personal Care & Miscellaneous
2008-07-01,13,4.2,0.6,2008,7,Personal Care & Miscellaneous
2008-08-01,13,3.9,-0.2,2008,8,Personal Care & Miscellaneous
2008-09-01,13,3.2,-0.3,2008,9,Personal Care & Miscellaneous
2008-10-01,13,4.2,1.2,2008,10,Personal Care & Miscellaneous
2008-11-01,13,2.4,-0.8,2008,11,Personal Care & Miscellaneous
2008-12-01,13,2.6,0.2,2008,12,Personal Care & Miscellaneous
2009-01-01,13,2.6,0.8,2009,1,Personal Care & Miscellaneous
2009-02-01,13,3.8,1.7,2009,2,Personal Care & Miscellaneous
2009-03-01,13,3.5,0.2,2009,3,Personal Care & Miscellaneous
2009-04-01,13,3.5,-0.2,2009,4,Personal Care & Miscellaneous
2009-05-01,13,3.5,-0.1,2009,5,Personal Care & Miscellaneous
2009-06-01,13,3.6,0.5,2009,6,Personal Care & Miscellaneous
2009-07-01,13,3.0,0.0,2009,7,Personal Care & Miscellaneous
2009-08-01,13,3.3,0.1,2009,8,Personal Care & Miscellaneous
2009-09-01,13,4.3,0.6,2009,9,Personal Care & Miscellaneous
2009-10-01,13,3.2,0.1,2009,10,Personal Care & Miscellaneous
2009-11-01,13,4.8,0.7,2009,11,Personal Care & Miscellaneous
2009-12-01,13,5.2,0.6,2009,12,Personal Care & Miscellaneous
2010-01-01,13,4.9,0.6,2010,1,Personal Care & Miscellaneous
2010-02-01,13,2.9,-0.3,2010,2,Personal Care & Miscellaneous
2010-03-01,13,2.7,0.0,2010,3,Personal Care & Miscellaneous
2010-04-01,13,2.8,-0.1,2010,4,Personal Care & Miscellaneous
2010-05-01,13,3.1,0.2,2010,5,Personal Care & Miscellaneous
2010-06-01,13,2.8,0.2,2010,6,Personal Care & Miscellaneous
2010-07-01,13,2.9,0.1,2010,7,Personal Care & Miscellaneous
2010-08-01,13,2.6,-0.2,2010,8,Personal Care & Miscellaneous
2010-09-01,13,2.3,0.4,2010,9,Personal Care & Miscellaneous
2010-10-01,13,2.6,0.3,2010,10,Personal Care & Miscellaneous
2010-11-01,13,2.0,0.2,2010,11,Personal Care & Miscellaneous
2010-12-01,13,1.5,0.1,2010,12,Personal Care & Miscellaneous
2011-01-01,13,1.2,0.3,2011,1,Personal Care & Miscellaneous
2011-02-01,13,1.4,-0.1,2011,2,Personal Care & Miscellaneous
2011-03-01,13,1.6,0.2,2011,3,Personal Care & Miscellaneous
2011-04-01,13,1.8,0.1,2011,4,Personal Care & Miscellaneous
2011-05-01,13,2.0,0.4,2011,5,Personal Care & Miscellaneous
2011-06-01,13,2.0,0.2,2011,6,Personal Care & Miscellaneous
2011-07-01,13,2.4,0.5,2011,7,Personal Care & Miscellaneous
2011-08-01,13,3.4,0.8,2011,8,Personal Care & Miscellaneous
2011-09-01,13,3.7,0.7,2011,9,Personal Care & Miscellaneous
2011-10-01,13,3.0,-0.4,2011,10,Personal Care & Miscellaneous
2011-11-01,13,3.2,0.4,2011,11,Personal Care & Miscellaneous
2011-12-01,13,3.1,0.0,2011,12,Personal Care & Miscellaneous
2012-01-01,13,2.7,-0.1,2012,1,Personal Care & Miscellaneous
2012-02-01,13,3.2,0.4,2012,2,Personal Care & Miscellaneous
2012-03-01,13,2.9,-0.1,2012,3,Personal Care & Miscellaneous
2012-04-01,13,2.6,-0.2,2012,4,Personal Care & Miscellaneous
2012-05-01,13,2.2,0.0,2012,5,Personal Care & Miscellaneous
2012-06-01,13,2.2,0.2,2012,6,Personal Care & Miscellaneous
2012-07-01,13,2.1,0.4,2012,7,Personal Care & Miscellaneous
2012-08-01,13,1.2,-0.1,2012,8,Personal Care & Miscellaneous
2012-09-01,13,1.0,0.5,2012,9,Personal Care & Miscellaneous
2012-10-01,13,1.4,0.1,2012,10,Personal Care & Miscellaneous
2012-11-01,13,1.2,0.1,2012,11,Personal Care & Miscellaneous
2012-12-01,13,1.0,-0.2,2012,12,Personal Care & Miscellaneous
2013-01-01,13,1.7,0.7,2013,1,Personal Care & Miscellaneous
2013-02-01,13,1.2,-0.2,2013,2,Personal Care & Miscellaneous
2013-03-01,13,1.2,-0.1,2013,3,Personal Care & Miscellaneous
2013-04-01,13,1.0,-0.4,2013,4,Personal Care & Miscellaneous
2013-05-01,13,0.4,-0.6,2013,5,Personal Care & Miscellaneous
2013-06-01,13,0.0,-0.2,2013,6,Personal Care & Miscellaneous
2013-07-01,13,-0.6,-0.2,2013,7,Personal Care & Miscellaneous
2013-08-01,13,0.3,0.8,2013,8,Personal Care & Miscellaneous
2013-09-01,13,0.0,0.2,2013,9,Personal Care & Miscellaneous
2013-10-01,13,-0.4,-0.3,2013,10,Personal Care & Miscellaneous
2013-11-01,13,-0.5,0.0,2013,11,Personal Care & Miscellaneous
2013-12-01,13,-0.6,-0.3,2013,12,Personal Care & Miscellaneous
2014-01-01,13,-1.1,0.1,2014,1,Personal Care & Miscellaneous
2014-02-01,13,-0.4,0.6,2014,2,Personal Care & Miscellaneous
2014-03-01,13,0.1,0.4,2014,3,Personal Care & Miscellaneous
2014-04-01,13,0.5,0.0,2014,4,Personal Care & Miscellaneous
2014-05-01,13,1.1,0.0,2014,5,Personal Care & Miscellaneous
2014-06-01,13,1.2,0.0,2014,6,Personal Care & Miscellaneous
2014-07-01,13,1.4,0.0,2014,7,Personal Care & Miscellaneous
2014-08-01,13,0.9,0.2,2014,8,Personal Care & Miscellaneous
2014-09-01,13,0.7,0.0,2014,9,Personal Care & Miscellaneous
2014-10-01,13,0.7,-0.3,2014,10,Personal Care & Miscellaneous
2014-11-01,13,0.9,0.2,2014,11,Personal Care & Miscellaneous
2014-12-01,13,1.4,0.3,2014,12,Personal Care & Miscellaneous
2015-01-01,13,1.7,0.4,2015,1,Personal Care & Miscellaneous
2015-02-01,13,1.6,0.5,2015,2,Personal Care & Miscellaneous
2015-03-01,13,1.5,0.3,2015,3,Personal Care & Miscellaneous
2015-04-01,13,4.1,2.5,2015,4,Personal Care & Miscellaneous
2015-05-01,13,4.4,0.3,2015,5,Personal Care & Miscellaneous
2015-06-01,13,4.6,0.2,2015,6,Personal Care & Miscellaneous
2015-07-01,13,4.7,0.2,2015,7,Personal Care & Miscellaneous
2015-08-01,13,4.5,0.0,2015,8,Personal Care & Miscellaneous
2015-09-01,13,5.6,1.0,2015,9,Personal Care & Miscellaneous
2015-10-01,13,5.8,-0.1,2015,10,Personal Care & Miscellaneous
2015-11-01,13,5.9,0.3,2015,11,Personal Care & Miscellaneous
2015-12-01,13,5.4,-0.2,2015,12,Personal Care & Miscellaneous
2016-01-01,13,5.5,0.4,2016,1,Personal Care & Miscellaneous
2016-02-01,13,5.2,0.3,2016,2,Personal Care & Miscellaneous
2016-03-01,13,5.1,0.2,2016,3,Personal Care & Miscellaneous
2016-04-01,13,2.6,0.0,2016,4,Personal Care & Miscellaneous
2016-05-01,13,2.5,0.2,2016,5,Personal Care & Miscellaneous
2016-06-01,13,2.3,0.0,2016,6,Personal Care & Miscellaneous
2016-07-01,13,2.4,0.4,2016,7,Personal Care & Miscellaneous
2016-08-01,13,2.5,0.1,2016,8,Personal Care & Miscellaneous
